customer_id,segment,city,district
C-35189,Seg A,Nesher,Haifa
C-35190,Seg A,Haifa,Haifa
C-35191,Seg C,Mevaseret Zion,Jerusalem
C-35192,Seg A,Mevaseret Zion,Jerusalem
C-35193,Seg C,Kiryat Ata,Haifa
C-35194,Seg D,Herzliya,Center
C-35195,Seg B,Beer Sheva,South
C-35196,Seg B,Ramat Gan,Center
C-35197,Seg C,Mevaseret Zion,Jerusalem
C-35198,Seg C,Ramat Gan,Center
C-35199,Seg C,Ramat Gan,Center
C-35200,Seg A,Tel Aviv,Center
C-35201,Seg A,Netanya,Center
C-35202,Seg B,Petah Tikva,Center
C-35203,Seg C,Jerusalem,Jerusalem
C-35204,Seg A,Akko,North
C-35205,Seg D,Nesher,Haifa
C-35206,Seg C,Mevaseret Zion,Jerusalem
C-35207,Seg A,Nesher,Haifa
C-35208,Seg A,Jerusalem,Jerusalem
C-35209,Seg C,Akko,North
C-35210,Seg B,Mevaseret Zion,Jerusalem
C-35211,Seg A,Holon,Center
C-35212,Seg A,Kiryat Ata,Haifa
C-35213,Seg A,Holon,Center
C-35214,Seg B,Haifa,Haifa
C-35215,Seg A,Petah Tikva,Center
C-35216,Seg B,Eilat,South
C-35217,Seg A,Afula,North
C-35218,Seg A,Kiryat Ata,Haifa
C-35219,Seg B,Petah Tikva,Center
C-35220,Seg A,Petah Tikva,Center
C-35221,Seg B,Nesher,Haifa
C-35222,Seg C,Eilat,South
C-35223,Seg A,Afula,North
C-35224,Seg A,Karmiel,North
C-35225,Seg B,Haifa,Haifa
C-35226,Seg B,Rishon LeZion,Center
C-35227,Seg D,Beit Shemesh,Jerusalem
C-35228,Seg B,Dimona,South
C-35229,Seg A,Nazareth,North
C-35230,Seg A,Kiryat Ata,Haifa
C-35231,Seg C,Haifa,Haifa
C-35232,Seg B,Netanya,Center
C-35233,Seg A,Karmiel,North
C-35234,Seg A,Kiryat Ata,Haifa
C-35235,Seg B,Mevaseret Zion,Jerusalem
C-35236,Seg A,Ramat Gan,Center
C-35237,Seg D,Karmiel,North
C-35238,Seg C,Rishon LeZion,Center
C-35239,Seg A,Netanya,Center
C-35240,Seg B,Hadera,Haifa
C-35241,Seg B,Tel Aviv,Center
C-35242,Seg C,Tiberias,North
C-35243,Seg B,Akko,North
C-35244,Seg A,Petah Tikva,Center
C-35245,Seg C,Karmiel,North
C-35246,Seg A,Haifa,Haifa
C-35247,Seg A,Holon,Center
C-35248,Seg A,Mevaseret Zion,Jerusalem
C-35249,Seg C,Tel Aviv,Center
C-35250,Seg D,Jerusalem,Jerusalem
C-35251,Seg A,Tel Aviv,Center
C-35252,Seg B,Dimona,South
C-35253,Seg A,Afula,North
C-35254,Seg B,Nesher,Haifa
C-35255,Seg D,Holon,Center
C-35256,Seg A,Mevaseret Zion,Jerusalem
C-35257,Seg A,Akko,North
C-35258,Seg C,Tel Aviv,Center
C-35259,Seg A,Netanya,Center
C-35260,Seg B,Jerusalem,Jerusalem
C-35261,Seg B,Mevaseret Zion,Jerusalem
C-35262,Seg A,Afula,North
C-35263,Seg D,Karmiel,North
C-35264,Seg A,Petah Tikva,Center
C-35265,Seg C,Karmiel,North
C-35266,Seg B,Tiberias,North
C-35267,Seg A,Nazareth,North
C-35268,Seg A,Beit Shemesh,Jerusalem
C-35269,Seg A,Ashkelon,South
C-35270,Seg C,Ashkelon,South
C-35271,Seg C,Eilat,South
C-35272,Seg A,Ramat Gan,Center
C-35273,Seg B,Ramat Gan,Center
C-35274,Seg C,Karmiel,North
C-35275,Seg A,Rishon LeZion,Center
C-35276,Seg B,Hadera,Haifa
C-35277,Seg A,Ramat Gan,Center
C-35278,Seg B,Beit Shemesh,Jerusalem
C-35279,Seg A,Dimona,South
C-35280,Seg A,Tiberias,North
C-35281,Seg A,Petah Tikva,Center
C-35282,Seg B,Afula,North
C-35283,Seg B,Tel Aviv,Center
C-35284,Seg A,Kiryat Ata,Haifa
C-35285,Seg A,Tiberias,North
C-35286,Seg A,Karmiel,North
C-35287,Seg B,Mevaseret Zion,Jerusalem
C-35288,Seg A,Afula,North
C-35289,Seg B,Tiberias,North
C-35290,Seg D,Rishon LeZion,Center
C-35291,Seg C,Tiberias,North
C-35292,Seg A,Netanya,Center
C-35293,Seg D,Herzliya,Center
C-35294,Seg D,Tel Aviv,Center
C-35295,Seg C,Rishon LeZion,Center
C-35296,Seg C,Mevaseret Zion,Jerusalem
C-35297,Seg B,Ashkelon,South
C-35298,Seg A,Tel Aviv,Center
C-35299,Seg C,Tiberias,North
C-35300,Seg A,Tiberias,North
C-35301,Seg A,Mevaseret Zion,Jerusalem
C-35302,Seg A,Tel Aviv,Center
C-35303,Seg B,Tel Aviv,Center
C-35304,Seg B,Beer Sheva,South
C-35305,Seg B,Petah Tikva,Center
C-35306,Seg A,Akko,North
C-35307,Seg A,Petah Tikva,Center
C-35308,Seg D,Nazareth,North
C-35309,Seg D,Afula,North
C-35310,Seg C,Haifa,Haifa
C-35311,Seg C,Ashkelon,South
C-35312,Seg B,Nazareth,North
C-35313,Seg C,Afula,North
C-35314,Seg B,Petah Tikva,Center
C-35315,Seg A,Beer Sheva,South
C-35316,Seg C,Rishon LeZion,Center
C-35317,Seg A,Petah Tikva,Center
C-35318,Seg A,Nazareth,North
C-35319,Seg B,Tel Aviv,Center
C-35320,Seg A,Tiberias,North
C-35321,Seg A,Tel Aviv,Center
C-35322,Seg C,Ashkelon,South
C-35323,Seg D,Nazareth,North
C-35324,Seg C,Akko,North
C-35325,Seg B,Holon,Center
C-35326,Seg A,Kiryat Ata,Haifa
C-35327,Seg B,Hadera,Haifa
C-35328,Seg C,Karmiel,North
C-35329,Seg A,Rishon LeZion,Center
C-35330,Seg D,Akko,North
C-35331,Seg B,Mevaseret Zion,Jerusalem
C-35332,Seg C,Nazareth,North
C-35333,Seg A,Rishon LeZion,Center
C-35334,Seg A,Petah Tikva,Center
C-35335,Seg C,Haifa,Haifa
C-35336,Seg A,Herzliya,Center
C-35337,Seg B,Haifa,Haifa
C-35338,Seg C,Karmiel,North
C-35339,Seg A,Afula,North
C-35340,Seg A,Afula,North
C-35341,Seg D,Ashdod,South
C-35342,Seg B,Netanya,Center
C-35343,Seg A,Eilat,South
C-35344,Seg A,Netanya,Center
C-35345,Seg B,Jerusalem,Jerusalem
C-35346,Seg A,Netanya,Center
C-35347,Seg B,Rishon LeZion,Center
C-35348,Seg A,Kiryat Ata,Haifa
C-35349,Seg C,Tiberias,North
C-35350,Seg A,Kiryat Ata,Haifa
C-35351,Seg C,Petah Tikva,Center
C-35352,Seg A,Nesher,Haifa
C-35353,Seg D,Kiryat Ata,Haifa
C-35354,Seg B,Nesher,Haifa
C-35355,Seg C,Dimona,South
C-35356,Seg A,Netanya,Center
C-35357,Seg A,Beit Shemesh,Jerusalem
C-35358,Seg B,Rishon LeZion,Center
C-35359,Seg B,Dimona,South
C-35360,Seg A,Nazareth,North
C-35361,Seg A,Herzliya,Center
C-35362,Seg B,Dimona,South
C-35363,Seg C,Tiberias,North
C-35364,Seg B,Mevaseret Zion,Jerusalem
C-35365,Seg D,Petah Tikva,Center
C-35366,Seg C,Rishon LeZion,Center
C-35367,Seg A,Nazareth,North
C-35368,Seg A,Petah Tikva,Center
C-35369,Seg B,Karmiel,North
C-35370,Seg B,Ramat Gan,Center
C-35371,Seg A,Nesher,Haifa
C-35372,Seg A,Netanya,Center
C-35373,Seg B,Karmiel,North
C-35374,Seg B,Beer Sheva,South
C-35375,Seg A,Petah Tikva,Center
C-35376,Seg A,Dimona,South
C-35377,Seg A,Ramat Gan,Center
C-35378,Seg A,Afula,North
C-35379,Seg D,Rishon LeZion,Center
C-35380,Seg D,Karmiel,North
C-35381,Seg A,Netanya,Center
C-35382,Seg B,Nesher,Haifa
C-35383,Seg B,Dimona,South
C-35384,Seg B,Dimona,South
C-35385,Seg C,Kiryat Ata,Haifa
C-35386,Seg B,Rishon LeZion,Center
C-35387,Seg C,Tiberias,North
C-35388,Seg A,Hadera,Haifa
C-35389,Seg A,Nesher,Haifa
C-35390,Seg A,Rishon LeZion,Center
C-35391,Seg B,Rishon LeZion,Center
C-35392,Seg A,Tel Aviv,Center
C-35393,Seg B,Holon,Center
C-35394,Seg C,Jerusalem,Jerusalem
C-35395,Seg D,Kiryat Ata,Haifa
C-35396,Seg A,Ramat Gan,Center
C-35397,Seg D,Mevaseret Zion,Jerusalem
C-35398,Seg A,Ashdod,South
C-35399,Seg B,Nesher,Haifa
C-35400,Seg C,Ramat Gan,Center
C-35401,Seg C,Nazareth,North
C-35402,Seg C,Mevaseret Zion,Jerusalem
C-35403,Seg B,Hadera,Haifa
C-35404,Seg B,Jerusalem,Jerusalem
C-35405,Seg C,Netanya,Center
C-35406,Seg A,Ashkelon,South
C-35407,Seg A,Hadera,Haifa
C-35408,Seg C,Tiberias,North
C-35409,Seg A,Kiryat Ata,Haifa
C-35410,Seg A,Nazareth,North
C-35411,Seg C,Kiryat Ata,Haifa
C-35412,Seg A,Karmiel,North
C-35413,Seg C,Tel Aviv,Center
C-35414,Seg B,Tiberias,North
C-35415,Seg A,Ramat Gan,Center
C-35416,Seg B,Afula,North
C-35417,Seg A,Tel Aviv,Center
C-35418,Seg B,Eilat,South
C-35419,Seg A,Rishon LeZion,Center
C-35420,Seg C,Beit Shemesh,Jerusalem
C-35421,Seg D,Tiberias,North
C-35422,Seg B,Nazareth,North
C-35423,Seg A,Holon,Center
C-35424,Seg C,Netanya,Center
C-35425,Seg A,Nesher,Haifa
C-35426,Seg A,Karmiel,North
C-35427,Seg C,Mevaseret Zion,Jerusalem
C-35428,Seg A,Holon,Center
C-35429,Seg C,Beer Sheva,South
C-35430,Seg A,Jerusalem,Jerusalem
C-35431,Seg B,Nazareth,North
C-35432,Seg B,Jerusalem,Jerusalem
C-35433,Seg C,Afula,North
C-35434,Seg B,Ramat Gan,Center
C-35435,Seg A,Beit Shemesh,Jerusalem
C-35436,Seg A,Karmiel,North
C-35437,Seg B,Beer Sheva,South
C-35438,Seg A,Netanya,Center
C-35439,Seg B,Hadera,Haifa
C-35440,Seg B,Afula,North
C-35441,Seg A,Nazareth,North
C-35442,Seg B,Herzliya,Center
C-35443,Seg A,Mevaseret Zion,Jerusalem
C-35444,Seg B,Kiryat Ata,Haifa
C-35445,Seg A,Afula,North
C-35446,Seg D,Beit Shemesh,Jerusalem
C-35447,Seg A,Ramat Gan,Center
C-35448,Seg C,Netanya,Center
C-35449,Seg A,Haifa,Haifa
C-35450,Seg A,Herzliya,Center
C-35451,Seg C,Hadera,Haifa
C-35452,Seg A,Beer Sheva,South
C-35453,Seg A,Netanya,Center
C-35454,Seg A,Dimona,South
C-35455,Seg A,Akko,North
C-35456,Seg C,Nazareth,North
C-35457,Seg C,Hadera,Haifa
C-35458,Seg C,Afula,North
C-35459,Seg D,Beer Sheva,South
C-35460,Seg A,Akko,North
C-35461,Seg B,Akko,North
C-35462,Seg C,Hadera,Haifa
C-35463,Seg C,Petah Tikva,Center
C-35464,Seg A,Tel Aviv,Center
C-35465,Seg C,Beit Shemesh,Jerusalem
C-35466,Seg C,Ashdod,South
C-35467,Seg A,Ashkelon,South
C-35468,Seg B,Nesher,Haifa
C-35469,Seg D,Hadera,Haifa
C-35470,Seg B,Netanya,Center
C-35471,Seg A,Nazareth,North
C-35472,Seg C,Eilat,South
C-35473,Seg C,Beit Shemesh,Jerusalem
C-35474,Seg B,Rishon LeZion,Center
C-35475,Seg A,Holon,Center
C-35476,Seg A,Herzliya,Center
C-35477,Seg A,Tel Aviv,Center
C-35478,Seg C,Nesher,Haifa
C-35479,Seg A,Herzliya,Center
C-35480,Seg A,Mevaseret Zion,Jerusalem
C-35481,Seg A,Nesher,Haifa
C-35482,Seg C,Eilat,South
C-35483,Seg C,Ramat Gan,Center
C-35484,Seg C,Hadera,Haifa
C-35485,Seg D,Beit Shemesh,Jerusalem
C-35486,Seg A,Kiryat Ata,Haifa
C-35487,Seg D,Eilat,South
C-35488,Seg A,Ramat Gan,Center
C-35489,Seg A,Nesher,Haifa
C-35490,Seg A,Karmiel,North
C-35491,Seg A,Herzliya,Center
C-35492,Seg B,Ashdod,South
C-35493,Seg A,Netanya,Center
C-35494,Seg A,Ramat Gan,Center
C-35495,Seg C,Karmiel,North
C-35496,Seg A,Jerusalem,Jerusalem
C-35497,Seg B,Herzliya,Center
C-35498,Seg C,Netanya,Center
C-35499,Seg B,Nazareth,North
C-35500,Seg A,Haifa,Haifa
C-35501,Seg C,Holon,Center
C-35502,Seg B,Afula,North
C-35503,Seg D,Mevaseret Zion,Jerusalem
C-35504,Seg B,Mevaseret Zion,Jerusalem
C-35505,Seg A,Herzliya,Center
C-35506,Seg A,Beit Shemesh,Jerusalem
C-35507,Seg A,Beit Shemesh,Jerusalem
C-35508,Seg B,Tiberias,North
C-35509,Seg B,Eilat,South
C-35510,Seg A,Kiryat Ata,Haifa
C-35511,Seg A,Beer Sheva,South
C-35512,Seg C,Tel Aviv,Center
C-35513,Seg C,Ashdod,South
C-35514,Seg A,Mevaseret Zion,Jerusalem
C-35515,Seg A,Nazareth,North
C-35516,Seg C,Kiryat Ata,Haifa
C-35517,Seg B,Dimona,South
C-35518,Seg D,Netanya,Center
C-35519,Seg A,Jerusalem,Jerusalem
C-35520,Seg B,Netanya,Center
C-35521,Seg B,Beit Shemesh,Jerusalem
C-35522,Seg A,Ashdod,South
C-35523,Seg A,Herzliya,Center
C-35524,Seg C,Dimona,South
C-35525,Seg B,Haifa,Haifa
C-35526,Seg A,Kiryat Ata,Haifa
C-35527,Seg A,Holon,Center
C-35528,Seg A,Tiberias,North
C-35529,Seg C,Petah Tikva,Center
C-35530,Seg B,Mevaseret Zion,Jerusalem
C-35531,Seg B,Beit Shemesh,Jerusalem
C-35532,Seg D,Ashkelon,South
C-35533,Seg B,Nazareth,North
C-35534,Seg A,Dimona,South
C-35535,Seg A,Akko,North
C-35536,Seg B,Tel Aviv,Center
C-35537,Seg B,Afula,North
C-35538,Seg B,Ramat Gan,Center
C-35539,Seg C,Beit Shemesh,Jerusalem
C-35540,Seg C,Nesher,Haifa
C-35541,Seg C,Beit Shemesh,Jerusalem
C-35542,Seg A,Herzliya,Center
C-35543,Seg B,Holon,Center
C-35544,Seg A,Mevaseret Zion,Jerusalem
C-35545,Seg A,Tiberias,North
C-35546,Seg A,Ashdod,South
C-35547,Seg A,Holon,Center
C-35548,Seg C,Ashkelon,South
C-35549,Seg D,Rishon LeZion,Center
C-35550,Seg A,Petah Tikva,Center
C-35551,Seg D,Herzliya,Center
C-35552,Seg B,Netanya,Center
C-35553,Seg B,Ashkelon,South
C-35554,Seg D,Dimona,South
C-35555,Seg A,Dimona,South
C-35556,Seg C,Rishon LeZion,Center
C-35557,Seg A,Ramat Gan,Center
C-35558,Seg C,Nesher,Haifa
C-35559,Seg A,Rishon LeZion,Center
C-35560,Seg C,Eilat,South
C-35561,Seg C,Kiryat Ata,Haifa
C-35562,Seg B,Herzliya,Center
C-35563,Seg B,Holon,Center
C-35564,Seg A,Haifa,Haifa
C-35565,Seg A,Beer Sheva,South
C-35566,Seg A,Nesher,Haifa
C-35567,Seg A,Tiberias,North
C-35568,Seg D,Tel Aviv,Center
C-35569,Seg B,Nazareth,North
C-35570,Seg A,Herzliya,Center
C-35571,Seg B,Rishon LeZion,Center
C-35572,Seg A,Tiberias,North
C-35573,Seg C,Karmiel,North
C-35574,Seg B,Ashdod,South
C-35575,Seg A,Herzliya,Center
C-35576,Seg B,Nesher,Haifa
C-35577,Seg B,Hadera,Haifa
C-35578,Seg D,Tiberias,North
C-35579,Seg B,Jerusalem,Jerusalem
C-35580,Seg C,Karmiel,North
C-35581,Seg A,Netanya,Center
C-35582,Seg D,Ashdod,South
C-35583,Seg D,Dimona,South
C-35584,Seg B,Ashdod,South
C-35585,Seg B,Netanya,Center
C-35586,Seg D,Tiberias,North
C-35587,Seg B,Netanya,Center
C-35588,Seg D,Holon,Center
C-35589,Seg B,Ramat Gan,Center
C-35590,Seg D,Beit Shemesh,Jerusalem
C-35591,Seg C,Nazareth,North
C-35592,Seg A,Tel Aviv,Center
C-35593,Seg B,Nazareth,North
C-35594,Seg A,Eilat,South
C-35595,Seg B,Ashdod,South
C-35596,Seg A,Herzliya,Center
C-35597,Seg B,Mevaseret Zion,Jerusalem
C-35598,Seg B,Ashdod,South
C-35599,Seg D,Herzliya,Center
C-35600,Seg A,Hadera,Haifa
C-35601,Seg A,Mevaseret Zion,Jerusalem
C-35602,Seg A,Rishon LeZion,Center
C-35603,Seg B,Beer Sheva,South
C-35604,Seg A,Ashdod,South
C-35605,Seg A,Dimona,South
C-35606,Seg B,Ramat Gan,Center
C-35607,Seg B,Kiryat Ata,Haifa
C-35608,Seg A,Tel Aviv,Center
C-35609,Seg A,Tiberias,North
C-35610,Seg C,Eilat,South
C-35611,Seg B,Tel Aviv,Center
C-35612,Seg C,Eilat,South
C-35613,Seg A,Ashdod,South
C-35614,Seg A,Holon,Center
C-35615,Seg C,Nesher,Haifa
C-35616,Seg A,Ramat Gan,Center
C-35617,Seg B,Afula,North
C-35618,Seg A,Rishon LeZion,Center
C-35619,Seg B,Nesher,Haifa
C-35620,Seg A,Beer Sheva,South
C-35621,Seg A,Karmiel,North
C-35622,Seg C,Holon,Center
C-35623,Seg A,Nazareth,North
C-35624,Seg B,Hadera,Haifa
C-35625,Seg B,Nazareth,North
C-35626,Seg C,Jerusalem,Jerusalem
C-35627,Seg D,Netanya,Center
C-35628,Seg A,Nazareth,North
C-35629,Seg B,Dimona,South
C-35630,Seg B,Mevaseret Zion,Jerusalem
C-35631,Seg B,Haifa,Haifa
C-35632,Seg A,Jerusalem,Jerusalem
C-35633,Seg A,Rishon LeZion,Center
C-35634,Seg C,Mevaseret Zion,Jerusalem
C-35635,Seg B,Holon,Center
C-35636,Seg A,Hadera,Haifa
C-35637,Seg C,Jerusalem,Jerusalem
C-35638,Seg B,Tel Aviv,Center
C-35639,Seg A,Rishon LeZion,Center
C-35640,Seg D,Tiberias,North
C-35641,Seg A,Kiryat Ata,Haifa
C-35642,Seg B,Ramat Gan,Center
C-35643,Seg A,Ashkelon,South
C-35644,Seg C,Ashkelon,South
C-35645,Seg A,Haifa,Haifa
C-35646,Seg A,Tiberias,North
C-35647,Seg C,Netanya,Center
C-35648,Seg A,Petah Tikva,Center
C-35649,Seg B,Ramat Gan,Center
C-35650,Seg A,Rishon LeZion,Center
C-35651,Seg C,Kiryat Ata,Haifa
C-35652,Seg B,Dimona,South
C-35653,Seg A,Dimona,South
C-35654,Seg A,Haifa,Haifa
C-35655,Seg C,Dimona,South
C-35656,Seg D,Beer Sheva,South
C-35657,Seg B,Jerusalem,Jerusalem
C-35658,Seg B,Eilat,South
C-35659,Seg C,Ramat Gan,Center
C-35660,Seg C,Mevaseret Zion,Jerusalem
C-35661,Seg C,Haifa,Haifa
C-35662,Seg B,Haifa,Haifa
C-35663,Seg A,Herzliya,Center
C-35664,Seg C,Mevaseret Zion,Jerusalem
C-35665,Seg D,Tel Aviv,Center
C-35666,Seg A,Jerusalem,Jerusalem
C-35667,Seg B,Ashdod,South
C-35668,Seg C,Beer Sheva,South
C-35669,Seg B,Rishon LeZion,Center
C-35670,Seg D,Rishon LeZion,Center
C-35671,Seg C,Nazareth,North
C-35672,Seg B,Mevaseret Zion,Jerusalem
C-35673,Seg B,Rishon LeZion,Center
C-35674,Seg B,Tel Aviv,Center
C-35675,Seg B,Herzliya,Center
C-35676,Seg C,Ramat Gan,Center
C-35677,Seg A,Herzliya,Center
C-35678,Seg A,Dimona,South
C-35679,Seg C,Holon,Center
C-35680,Seg A,Jerusalem,Jerusalem
C-35681,Seg C,Holon,Center
C-35682,Seg A,Ashkelon,South
C-35683,Seg A,Holon,Center
C-35684,Seg B,Beer Sheva,South
C-35685,Seg C,Tiberias,North
C-35686,Seg D,Ashdod,South
C-35687,Seg B,Kiryat Ata,Haifa
C-35688,Seg A,Ramat Gan,Center
C-35689,Seg A,Tel Aviv,Center
C-35690,Seg A,Mevaseret Zion,Jerusalem
C-35691,Seg A,Nazareth,North
C-35692,Seg B,Jerusalem,Jerusalem
C-35693,Seg B,Tel Aviv,Center
C-35694,Seg A,Rishon LeZion,Center
C-35695,Seg D,Nazareth,North
C-35696,Seg C,Netanya,Center
C-35697,Seg B,Afula,North
C-35698,Seg A,Petah Tikva,Center
C-35699,Seg D,Jerusalem,Jerusalem
C-35700,Seg A,Netanya,Center
C-35701,Seg A,Ashkelon,South
C-35702,Seg A,Mevaseret Zion,Jerusalem
C-35703,Seg A,Kiryat Ata,Haifa
C-35704,Seg A,Netanya,Center
C-35705,Seg A,Netanya,Center
C-35706,Seg A,Beit Shemesh,Jerusalem
C-35707,Seg A,Nazareth,North
C-35708,Seg A,Jerusalem,Jerusalem
C-35709,Seg B,Beit Shemesh,Jerusalem
C-35710,Seg A,Eilat,South
C-35711,Seg B,Kiryat Ata,Haifa
C-35712,Seg C,Tel Aviv,Center
C-35713,Seg D,Mevaseret Zion,Jerusalem
C-35714,Seg B,Nazareth,North
C-35715,Seg B,Ramat Gan,Center
C-35716,Seg B,Rishon LeZion,Center
C-35717,Seg A,Jerusalem,Jerusalem
C-35718,Seg B,Tel Aviv,Center
C-35719,Seg A,Petah Tikva,Center
C-35720,Seg A,Holon,Center
C-35721,Seg A,Nazareth,North
C-35722,Seg C,Petah Tikva,Center
C-35723,Seg C,Mevaseret Zion,Jerusalem
C-35724,Seg B,Ramat Gan,Center
C-35725,Seg C,Beer Sheva,South
C-35726,Seg A,Holon,Center
C-35727,Seg C,Hadera,Haifa
C-35728,Seg B,Nazareth,North
C-35729,Seg B,Herzliya,Center
C-35730,Seg A,Haifa,Haifa
C-35731,Seg B,Nesher,Haifa
C-35732,Seg D,Tiberias,North
C-35733,Seg B,Herzliya,Center
C-35734,Seg C,Karmiel,North
C-35735,Seg A,Holon,Center
C-35736,Seg A,Eilat,South
C-35737,Seg A,Haifa,Haifa
C-35738,Seg A,Haifa,Haifa
C-35739,Seg C,Petah Tikva,Center
C-35740,Seg A,Petah Tikva,Center
C-35741,Seg A,Akko,North
C-35742,Seg B,Herzliya,Center
C-35743,Seg C,Rishon LeZion,Center
C-35744,Seg B,Tel Aviv,Center
C-35745,Seg B,Ramat Gan,Center
C-35746,Seg B,Afula,North
C-35747,Seg B,Haifa,Haifa
C-35748,Seg A,Herzliya,Center
C-35749,Seg B,Ramat Gan,Center
C-35750,Seg B,Rishon LeZion,Center
C-35751,Seg D,Dimona,South
C-35752,Seg C,Holon,Center
C-35753,Seg C,Netanya,Center
C-35754,Seg C,Tiberias,North
C-35755,Seg B,Haifa,Haifa
C-35756,Seg A,Ramat Gan,Center
C-35757,Seg B,Holon,Center
C-35758,Seg D,Petah Tikva,Center
C-35759,Seg D,Jerusalem,Jerusalem
C-35760,Seg B,Haifa,Haifa
C-35761,Seg A,Petah Tikva,Center
C-35762,Seg A,Hadera,Haifa
C-35763,Seg C,Kiryat Ata,Haifa
C-35764,Seg A,Mevaseret Zion,Jerusalem
C-35765,Seg A,Dimona,South
C-35766,Seg A,Ramat Gan,Center
C-35767,Seg B,Petah Tikva,Center
C-35768,Seg D,Ramat Gan,Center
C-35769,Seg A,Ashdod,South
C-35770,Seg C,Ramat Gan,Center
C-35771,Seg A,Tel Aviv,Center
C-35772,Seg B,Nazareth,North
C-35773,Seg B,Holon,Center
C-35774,Seg C,Jerusalem,Jerusalem
C-35775,Seg B,Ashdod,South
C-35776,Seg A,Ashkelon,South
C-35777,Seg D,Jerusalem,Jerusalem
C-35778,Seg A,Holon,Center
C-35779,Seg A,Nazareth,North
C-35780,Seg C,Mevaseret Zion,Jerusalem
C-35781,Seg B,Beer Sheva,South
C-35782,Seg C,Petah Tikva,Center
C-35783,Seg A,Beer Sheva,South
C-35784,Seg B,Herzliya,Center
C-35785,Seg B,Karmiel,North
C-35786,Seg A,Netanya,Center
C-35787,Seg A,Karmiel,North
C-35788,Seg A,Netanya,Center
C-35789,Seg D,Ashdod,South
C-35790,Seg C,Nazareth,North
C-35791,Seg B,Herzliya,Center
C-35792,Seg A,Tel Aviv,Center
C-35793,Seg A,Akko,North
C-35794,Seg B,Netanya,Center
C-35795,Seg B,Netanya,Center
C-35796,Seg A,Holon,Center
C-35797,Seg C,Holon,Center
C-35798,Seg C,Hadera,Haifa
C-35799,Seg B,Netanya,Center
C-35800,Seg A,Petah Tikva,Center
C-35801,Seg A,Nazareth,North
C-35802,Seg B,Hadera,Haifa
C-35803,Seg B,Hadera,Haifa
C-35804,Seg D,Beit Shemesh,Jerusalem
C-35805,Seg C,Kiryat Ata,Haifa
C-35806,Seg B,Karmiel,North
C-35807,Seg B,Holon,Center
C-35808,Seg A,Kiryat Ata,Haifa
C-35809,Seg A,Tiberias,North
C-35810,Seg A,Hadera,Haifa
C-35811,Seg A,Holon,Center
C-35812,Seg D,Eilat,South
C-35813,Seg C,Ramat Gan,Center
C-35814,Seg A,Kiryat Ata,Haifa
C-35815,Seg B,Holon,Center
C-35816,Seg B,Tel Aviv,Center
C-35817,Seg C,Eilat,South
C-35818,Seg B,Haifa,Haifa
C-35819,Seg B,Ashkelon,South
C-35820,Seg C,Beit Shemesh,Jerusalem
C-35821,Seg A,Kiryat Ata,Haifa
C-35822,Seg A,Mevaseret Zion,Jerusalem
C-35823,Seg B,Petah Tikva,Center
C-35824,Seg A,Petah Tikva,Center
C-35825,Seg B,Mevaseret Zion,Jerusalem
C-35826,Seg A,Holon,Center
C-35827,Seg D,Netanya,Center
C-35828,Seg B,Beit Shemesh,Jerusalem
C-35829,Seg B,Mevaseret Zion,Jerusalem
C-35830,Seg A,Karmiel,North
C-35831,Seg B,Tel Aviv,Center
C-35832,Seg C,Eilat,South
C-35833,Seg B,Rishon LeZion,Center
C-35834,Seg B,Beit Shemesh,Jerusalem
C-35835,Seg D,Nazareth,North
C-35836,Seg A,Tel Aviv,Center
C-35837,Seg B,Haifa,Haifa
C-35838,Seg B,Jerusalem,Jerusalem
C-35839,Seg C,Tiberias,North
C-35840,Seg A,Akko,North
C-35841,Seg C,Akko,North
C-35842,Seg A,Mevaseret Zion,Jerusalem
C-35843,Seg A,Mevaseret Zion,Jerusalem
C-35844,Seg B,Netanya,Center
C-35845,Seg B,Dimona,South
C-35846,Seg C,Hadera,Haifa
C-35847,Seg A,Nesher,Haifa
C-35848,Seg B,Herzliya,Center
C-35849,Seg C,Afula,North
C-35850,Seg A,Netanya,Center
C-35851,Seg C,Beit Shemesh,Jerusalem
C-35852,Seg B,Holon,Center
C-35853,Seg A,Hadera,Haifa
C-35854,Seg D,Rishon LeZion,Center
C-35855,Seg A,Kiryat Ata,Haifa
C-35856,Seg C,Nesher,Haifa
C-35857,Seg C,Beit Shemesh,Jerusalem
C-35858,Seg B,Ashdod,South
C-35859,Seg B,Holon,Center
C-35860,Seg A,Beer Sheva,South
C-35861,Seg A,Kiryat Ata,Haifa
C-35862,Seg A,Rishon LeZion,Center
C-35863,Seg B,Dimona,South
C-35864,Seg B,Eilat,South
C-35865,Seg D,Beer Sheva,South
C-35866,Seg A,Mevaseret Zion,Jerusalem
C-35867,Seg B,Haifa,Haifa
C-35868,Seg A,Petah Tikva,Center
C-35869,Seg D,Herzliya,Center
C-35870,Seg B,Nazareth,North
C-35871,Seg A,Haifa,Haifa
C-35872,Seg C,Petah Tikva,Center
C-35873,Seg C,Netanya,Center
C-35874,Seg D,Rishon LeZion,Center
C-35875,Seg B,Haifa,Haifa
C-35876,Seg A,Ashkelon,South
C-35877,Seg B,Netanya,Center
C-35878,Seg A,Rishon LeZion,Center
C-35879,Seg A,Nesher,Haifa
C-35880,Seg B,Haifa,Haifa
C-35881,Seg A,Ramat Gan,Center
