subscriber_id,billing_month,billed_amount
S-66912,2025-12,78.09
S-66914,2025-12,89.0
S-66915,2025-12,39.0
S-66917,2025-12,35.0
S-66918,2025-12,45.56
S-66919,2025-12,46.0
S-66920,2025-12,69.0
S-66921,2025-12,69.0
S-66922,2025-12,56.87
S-66923,2025-12,37.0
S-66924,2025-12,35.0
S-66925,2025-12,60.63
S-66926,2025-12,55.0
S-66927,2025-12,57.0
S-66928,2025-12,40.58
S-66931,2025-12,112.61
S-66932,2025-12,34.0
S-66934,2025-12,57.85
S-66936,2025-12,42.0
S-66937,2025-12,79.0
S-66938,2025-12,79.0
S-66942,2025-12,57.85
S-66943,2025-12,31.0
S-66944,2025-12,44.82
S-66946,2025-12,65.07
S-66949,2025-12,46.4
S-66950,2025-12,35.08
S-66953,2025-12,31.0
S-66954,2025-12,59.55
S-66956,2025-12,71.54
S-66958,2025-12,69.0
S-66959,2025-12,69.0
S-66961,2025-12,89.0
S-66962,2025-12,69.0
S-66964,2025-12,66.37
S-66965,2025-12,69.0
S-66967,2025-12,32.0
S-66968,2025-12,69.0
S-66969,2025-12,39.0
S-66970,2025-12,80.16
S-66971,2025-12,69.0
S-66972,2025-12,69.0
S-66973,2025-12,21.84
S-66975,2025-12,89.0
S-66976,2025-12,49.0
S-66977,2025-12,57.85
S-66978,2025-12,32.0
S-66981,2025-12,55.0
S-66982,2025-12,35.95
S-66983,2025-12,35.48
S-66984,2025-12,33.15
S-66985,2025-12,69.0
S-66986,2025-12,69.0
S-66988,2025-12,35.0
S-66989,2025-12,55.0
S-66992,2025-12,55.0
S-66993,2025-12,73.35
S-66994,2025-12,35.0
S-66996,2025-12,33.0
S-66997,2025-12,55.0
S-66998,2025-12,69.0
S-66999,2025-12,87.0
S-67001,2025-12,79.0
S-67002,2025-12,89.0
S-67004,2025-12,39.0
S-67006,2025-12,63.0
S-67007,2025-12,60.93
S-67008,2025-12,49.0
S-67009,2025-12,37.0
S-67010,2025-12,25.06
S-67012,2025-12,69.0
S-67013,2025-12,25.58
S-67015,2025-12,32.0
S-67016,2025-12,46.75
S-67017,2025-12,80.5
S-67018,2025-12,3.29
S-67019,2025-12,69.0
S-67022,2025-12,76.79
S-67023,2025-12,82.97
S-67025,2025-12,55.0
S-67026,2025-12,57.85
S-67027,2025-12,112.09
S-67028,2025-12,69.0
S-67029,2025-12,39.0
S-67030,2025-12,39.68
S-67031,2025-12,93.57
S-67034,2025-12,69.0
S-67035,2025-12,30.0
S-67037,2025-12,55.0
S-67038,2025-12,69.0
S-67039,2025-12,69.0
S-67041,2025-12,42.0
S-67042,2025-12,33.0
S-67044,2025-12,39.0
S-67045,2025-12,32.0
S-67046,2025-12,109.0
S-67047,2025-12,57.84
S-67048,2025-12,30.0
S-67050,2025-12,50.74
S-67051,2025-12,69.0
S-67054,2025-12,42.0
S-67055,2025-12,69.0
S-67058,2025-12,51.34
S-67059,2025-12,40.51
S-67060,2025-12,46.0
S-67061,2025-12,55.0
S-67062,2025-12,39.99
S-67064,2025-12,82.73
S-67066,2025-12,42.0
S-67068,2025-12,53.62
S-67069,2025-12,39.0
S-67070,2025-12,32.0
S-67073,2025-12,60.27
S-67074,2025-12,55.0
S-67075,2025-12,30.0
S-67076,2025-12,55.0
S-67077,2025-12,71.85
S-67078,2025-12,35.0
S-67079,2025-12,83.24
S-67081,2025-12,69.0
S-67083,2025-12,89.0
S-67084,2025-12,69.0
S-67085,2025-12,71.54
S-67086,2025-12,68.98
S-67087,2025-12,38.49
S-67089,2025-12,83.67
S-67090,2025-12,46.75
S-67091,2025-12,58.65
S-67092,2025-12,24.4
S-67093,2025-12,57.85
S-67094,2025-12,89.0
S-67095,2025-12,69.0
S-67096,2025-12,72.76
S-67097,2025-12,44.46
S-67100,2025-12,69.0
S-67102,2025-12,73.13
S-67103,2025-12,35.0
S-67104,2025-12,52.0
S-67105,2025-12,35.0
S-67107,2025-12,35.0
S-67108,2025-12,69.0
S-67109,2025-12,38.95
S-67111,2025-12,6.68
S-67115,2025-12,31.0
S-67117,2025-12,51.0
S-67118,2025-12,69.0
S-67119,2025-12,69.0
S-67120,2025-12,39.0
S-67121,2025-12,39.0
S-67124,2025-12,42.0
S-67125,2025-12,69.0
S-67126,2025-12,39.0
S-67127,2025-12,69.0
S-67131,2025-12,69.0
S-67132,2025-12,42.0
S-67134,2025-12,39.0
S-67135,2025-12,81.86
S-67136,2025-12,49.0
S-67138,2025-12,89.0
S-67139,2025-12,35.0
S-67140,2025-12,55.0
S-67141,2025-12,34.46
S-67142,2025-12,69.0
S-67143,2025-12,35.0
S-67145,2025-12,34.0
S-67148,2025-12,57.1
S-67151,2025-12,44.0
S-67152,2025-12,35.42
S-67155,2025-12,55.33
S-67156,2025-12,69.0
S-67157,2025-12,45.25
S-67158,2025-12,60.29
S-67161,2025-12,70.09
S-67162,2025-12,69.0
S-67164,2025-12,33.27
S-67167,2025-12,55.0
S-67172,2025-12,14.84
S-67173,2025-12,50.74
S-67174,2025-12,48.0
S-67175,2025-12,57.85
S-67177,2025-12,42.0
S-67180,2025-12,69.0
S-67182,2025-12,45.94
S-67185,2025-12,42.0
S-67187,2025-12,10.76
S-67188,2025-12,55.0
S-67189,2025-12,55.71
S-67190,2025-12,69.0
S-67191,2025-12,42.0
S-67192,2025-12,48.0
S-67193,2025-12,45.0
S-67194,2025-12,57.85
S-67195,2025-12,39.0
S-67196,2025-12,46.55
S-67197,2025-12,55.0
S-67199,2025-12,35.0
S-67200,2025-12,44.71
S-67202,2025-12,62.47
S-67203,2025-12,91.59
S-67204,2025-12,39.0
S-67205,2025-12,59.06
S-67206,2025-12,57.87
S-67208,2025-12,58.53
S-67209,2025-12,70.81
S-67210,2025-12,60.88
S-67211,2025-12,39.0
S-67214,2025-12,63.0
S-67217,2025-12,68.27
S-67219,2025-12,69.0
S-67221,2025-12,69.0
S-67222,2025-12,69.0
S-67223,2025-12,55.71
S-67226,2025-12,39.82
S-67227,2025-12,47.76
S-67228,2025-12,7.26
S-67230,2025-12,23.9
S-67231,2025-12,42.0
S-67232,2025-12,69.0
S-67234,2025-12,40.03
S-67235,2025-12,79.0
S-67239,2025-12,34.69
S-67242,2025-12,42.76
S-67244,2025-12,34.0
S-67245,2025-12,10.06
S-67246,2025-12,79.0
S-67247,2025-12,69.0
S-67248,2025-12,58.45
S-67252,2025-12,55.0
S-67253,2025-12,35.0
S-67254,2025-12,69.0
S-67255,2025-12,48.41
S-67256,2025-12,37.67
S-67259,2025-12,35.0
S-67262,2025-12,38.21
S-67263,2025-12,55.0
S-67265,2025-12,69.0
S-67266,2025-12,67.73
S-67267,2025-12,49.0
S-67268,2025-12,8.81
S-67270,2025-12,10.74
S-67271,2025-12,35.0
S-67272,2025-12,84.68
S-67275,2025-12,71.5
S-67276,2025-12,69.0
S-67277,2025-12,42.0
S-67279,2025-12,35.0
S-67283,2025-12,35.0
S-67284,2025-12,44.0
S-67285,2025-12,69.74
S-67286,2025-12,57.32
S-67288,2025-12,73.99
S-67289,2025-12,69.0
S-67291,2025-12,89.0
S-67293,2025-12,69.0
S-67295,2025-12,68.18
S-67296,2025-12,69.0
S-67301,2025-12,87.57
S-67303,2025-12,66.0
S-67304,2025-12,89.0
S-67305,2025-12,78.01
S-67307,2025-12,55.0
S-67308,2025-12,49.0
S-67309,2025-12,54.8
S-67310,2025-12,69.0
S-67312,2025-12,39.0
S-67313,2025-12,35.0
S-67314,2025-12,89.0
S-67316,2025-12,55.0
S-67321,2025-12,75.65
S-67322,2025-12,42.0
S-67324,2025-12,55.0
S-67325,2025-12,49.0
S-67328,2025-12,55.0
S-67331,2025-12,69.0
S-67333,2025-12,37.58
S-67334,2025-12,8.9
S-67337,2025-12,79.0
S-67338,2025-12,89.0
S-67339,2025-12,69.0
S-67340,2025-12,59.35
S-67341,2025-12,69.0
S-67343,2025-12,55.15
S-67344,2025-12,39.0
S-67345,2025-12,39.0
S-67346,2025-12,26.71
S-67347,2025-12,53.72
S-67349,2025-12,57.85
S-67350,2025-12,42.0
S-67351,2025-12,43.51
S-67352,2025-12,42.73
S-67353,2025-12,55.0
S-67354,2025-12,35.0
S-67355,2025-12,66.0
S-67356,2025-12,69.0
S-67358,2025-12,89.0
S-67361,2025-12,74.65
S-67363,2025-12,39.0
S-67365,2025-12,39.0
S-67366,2025-12,5.03
S-67367,2025-12,69.0
S-67371,2025-12,31.0
S-67372,2025-12,69.0
S-67373,2025-12,41.57
S-67374,2025-12,49.0
S-67375,2025-12,132.23
S-67376,2025-12,55.26
S-67378,2025-12,79.68
S-67379,2025-12,69.0
S-67380,2025-12,72.74
S-67382,2025-12,83.38
S-67383,2025-12,77.84
S-67384,2025-12,95.64
S-67385,2025-12,83.0
S-67387,2025-12,55.0
S-67388,2025-12,92.65
S-67392,2025-12,41.01
S-67394,2025-12,80.16
S-67395,2025-12,55.0
S-67396,2025-12,55.0
S-67397,2025-12,89.0
S-67399,2025-12,49.0
S-67401,2025-12,96.35
S-67402,2025-12,41.2
S-67404,2025-12,54.57
S-67406,2025-12,54.5
S-67409,2025-12,55.0
S-67411,2025-12,57.17
S-67412,2025-12,69.0
S-67413,2025-12,23.9
S-67414,2025-12,129.0
S-67415,2025-12,79.0
S-67416,2025-12,89.0
S-67419,2025-12,61.31
S-67420,2025-12,89.0
S-67421,2025-12,69.0
S-67422,2025-12,35.0
S-67424,2025-12,57.85
S-67430,2025-12,45.0
S-67432,2025-12,56.53
S-67433,2025-12,55.0
S-67435,2025-12,79.0
S-67436,2025-12,49.0
S-67440,2025-12,53.0
S-67441,2025-12,66.0
S-67443,2025-12,35.0
S-67444,2025-12,66.0
S-67445,2025-12,35.0
S-67446,2025-12,39.0
S-67447,2025-12,66.0
S-67448,2025-12,34.0
S-67449,2025-12,49.0
S-67450,2025-12,30.0
S-67451,2025-12,87.16
S-67452,2025-12,55.0
S-67453,2025-12,39.0
S-67454,2025-12,69.0
S-67456,2025-12,55.32
S-67457,2025-12,42.82
S-67458,2025-12,35.0
S-67459,2025-12,89.0
S-67461,2025-12,47.9
S-67464,2025-12,55.0
S-67467,2025-12,109.0
S-67468,2025-12,78.62
S-67469,2025-12,55.08
S-67470,2025-12,49.0
S-67471,2025-12,41.83
S-67472,2025-12,7.19
S-67473,2025-12,53.39
S-67475,2025-12,35.0
S-67478,2025-12,42.0
S-67479,2025-12,34.0
S-67480,2025-12,49.0
S-67482,2025-12,15.58
S-67484,2025-12,39.0
S-67486,2025-12,69.0
S-67487,2025-12,26.61
S-67488,2025-12,69.0
S-67491,2025-12,39.0
S-67492,2025-12,45.16
S-67493,2025-12,35.0
S-67495,2025-12,44.0
S-67497,2025-12,35.0
S-67498,2025-12,55.0
S-67499,2025-12,79.0
S-67502,2025-12,55.0
S-67503,2025-12,45.0
S-67504,2025-12,35.0
S-67505,2025-12,44.74
S-67506,2025-12,55.0
S-67507,2025-12,57.55
S-67508,2025-12,55.0
S-67510,2025-12,59.63
S-67511,2025-12,55.78
S-67512,2025-12,45.2
S-67513,2025-12,35.0
S-67514,2025-12,39.0
S-67515,2025-12,68.46
S-67516,2025-12,35.0
S-67517,2025-12,45.0
S-67518,2025-12,49.0
S-67520,2025-12,55.0
S-67522,2025-12,45.0
S-67523,2025-12,33.84
S-67527,2025-12,45.96
S-67529,2025-12,49.0
S-67530,2025-12,89.0
S-67533,2025-12,40.54
S-67534,2025-12,26.0
S-67535,2025-12,69.0
S-67536,2025-12,37.0
S-67537,2025-12,45.0
S-67539,2025-12,35.79
S-67540,2025-12,33.0
S-67541,2025-12,57.85
S-67542,2025-12,13.48
S-67543,2025-12,57.0
S-67544,2025-12,39.0
S-67545,2025-12,55.0
S-67546,2025-12,55.0
S-67549,2025-12,55.0
S-67550,2025-12,34.15
S-67551,2025-12,60.27
S-67552,2025-12,88.01
S-67553,2025-12,42.0
S-67555,2025-12,46.75
S-67556,2025-12,39.81
S-67557,2025-12,49.0
S-67558,2025-12,31.0
S-67559,2025-12,74.65
S-67560,2025-12,69.0
S-67561,2025-12,42.0
S-67562,2025-12,55.0
S-67564,2025-12,69.84
S-67565,2025-12,59.62
S-67567,2025-12,31.57
S-67568,2025-12,89.0
S-67569,2025-12,79.0
S-67570,2025-12,93.94
S-67571,2025-12,66.77
S-67572,2025-12,55.0
S-67574,2025-12,123.45
S-67575,2025-12,55.0
S-67576,2025-12,32.52
S-67577,2025-12,83.0
S-67579,2025-12,57.85
S-67580,2025-12,35.0
S-67583,2025-12,79.03
S-67586,2025-12,69.0
S-67587,2025-12,36.08
S-67589,2025-12,53.0
S-67590,2025-12,49.0
S-67592,2025-12,42.0
S-67595,2025-12,17.1
S-67601,2025-12,69.0
S-67602,2025-12,56.7
S-67603,2025-12,2.71
S-67604,2025-12,28.05
S-67606,2025-12,28.05
S-67608,2025-12,75.38
S-67609,2025-12,49.0
S-67611,2025-12,69.0
S-67612,2025-12,40.22
S-67614,2025-12,66.59
S-67616,2025-12,69.0
S-67622,2025-12,55.0
S-67623,2025-12,34.0
S-67624,2025-12,35.0
S-67626,2025-12,55.0
S-67627,2025-12,35.0
S-67628,2025-12,39.0
S-67630,2025-12,39.0
S-67631,2025-12,129.0
S-67632,2025-12,73.35
S-67635,2025-12,69.0
S-67636,2025-12,57.0
S-67637,2025-12,69.0
S-67641,2025-12,48.0
S-67644,2025-12,89.0
S-67645,2025-12,55.0
S-67646,2025-12,31.0
S-67647,2025-12,50.01
S-67648,2025-12,42.0
S-67649,2025-12,55.0
S-67651,2025-12,75.65
S-67653,2025-12,57.85
S-67654,2025-12,79.0
S-67657,2025-12,34.0
S-67658,2025-12,49.0
S-67660,2025-12,39.0
S-67662,2025-12,55.0
S-67663,2025-12,76.3
S-67666,2025-12,33.08
S-67668,2025-12,89.0
S-67669,2025-12,31.0
S-67670,2025-12,57.85
S-67671,2025-12,87.0
S-67672,2025-12,48.0
S-67674,2025-12,69.0
S-67675,2025-12,46.0
S-67677,2025-12,43.35
S-67678,2025-12,44.66
S-67679,2025-12,69.0
S-67683,2025-12,57.87
S-67684,2025-12,69.0
S-67687,2025-12,35.0
S-67688,2025-12,69.0
S-67689,2025-12,77.83
S-67691,2025-12,39.23
S-67692,2025-12,33.23
S-67693,2025-12,13.54
S-67694,2025-12,39.0
S-67695,2025-12,39.0
S-67696,2025-12,40.85
S-67701,2025-12,69.0
S-67702,2025-12,87.0
S-67704,2025-12,37.0
S-67706,2025-12,35.63
S-67707,2025-12,53.45
S-67709,2025-12,30.16
S-67710,2025-12,69.0
S-67711,2025-12,57.61
S-67712,2025-12,49.0
S-67713,2025-12,3.77
S-67714,2025-12,45.0
S-67718,2025-12,39.9
S-67719,2025-12,109.0
S-67720,2025-12,69.0
S-67721,2025-12,55.0
S-67722,2025-12,48.0
S-67724,2025-12,69.0
S-67726,2025-12,42.0
S-67727,2025-12,89.0
S-67728,2025-12,66.0
S-67729,2025-12,89.0
S-67730,2025-12,48.84
S-67731,2025-12,39.0
S-67734,2025-12,93.58
S-67735,2025-12,69.0
S-67736,2025-12,57.7
S-67737,2025-12,39.0
S-67738,2025-12,31.0
S-67741,2025-12,61.13
S-67743,2025-12,41.65
S-67745,2025-12,67.15
S-67746,2025-12,33.15
S-67748,2025-12,40.39
S-67750,2025-12,54.49
S-67751,2025-12,79.0
S-67752,2025-12,48.39
S-67753,2025-12,55.0
S-67754,2025-12,42.0
S-67755,2025-12,72.61
S-67756,2025-12,57.35
S-67757,2025-12,69.0
S-67758,2025-12,35.88
S-67759,2025-12,69.0
S-67761,2025-12,39.0
S-67762,2025-12,35.7
S-67764,2025-12,1.24
S-67768,2025-12,49.0
S-67769,2025-12,91.79
S-67770,2025-12,33.0
S-67771,2025-12,62.32
S-67772,2025-12,51.27
S-67774,2025-12,69.0
S-67776,2025-12,74.29
S-67777,2025-12,57.0
S-67778,2025-12,30.0
S-67779,2025-12,69.89
S-67781,2025-12,91.28
S-67782,2025-12,34.51
S-67783,2025-12,55.0
S-67785,2025-12,69.0
S-67786,2025-12,26.71
S-67789,2025-12,75.98
S-67792,2025-12,39.0
S-67796,2025-12,52.0
S-67798,2025-12,69.0
S-67799,2025-12,74.44
S-67800,2025-12,42.0
S-67801,2025-12,69.0
S-67802,2025-12,77.78
S-67804,2025-12,69.0
S-67805,2025-12,36.47
S-67809,2025-12,5.74
S-67811,2025-12,55.0
S-67813,2025-12,55.0
S-67814,2025-12,61.94
S-67815,2025-12,39.0
S-67816,2025-12,55.0
S-67818,2025-12,57.85
S-67820,2025-12,69.0
S-67821,2025-12,69.0
S-67822,2025-12,62.32
S-67823,2025-12,51.0
S-67824,2025-12,42.0
S-67825,2025-12,42.74
S-67826,2025-12,48.34
S-67829,2025-12,34.0
S-67830,2025-12,7.1
S-67832,2025-12,69.0
S-67833,2025-12,35.0
S-67835,2025-12,53.31
S-67836,2025-12,39.0
S-67840,2025-12,55.0
S-67841,2025-12,69.0
S-67842,2025-12,91.1
S-67843,2025-12,11.06
S-67846,2025-12,42.0
S-67847,2025-12,6.68
S-67848,2025-12,42.43
S-67849,2025-12,49.0
S-67851,2025-12,39.0
S-67852,2025-12,52.0
S-67854,2025-12,35.0
S-67857,2025-12,39.0
S-67859,2025-12,89.0
S-67860,2025-12,12.42
S-67861,2025-12,49.0
S-67862,2025-12,45.0
S-67863,2025-12,69.0
S-67864,2025-12,57.18
S-67867,2025-12,39.0
S-67868,2025-12,32.66
S-67870,2025-12,79.0
S-67871,2025-12,55.0
S-67872,2025-12,62.03
S-67875,2025-12,46.55
S-67876,2025-12,69.0
S-67878,2025-12,37.99
S-67879,2025-12,39.0
S-67881,2025-12,55.0
S-67882,2025-12,49.0
S-67883,2025-12,89.0
S-67884,2025-12,32.0
S-67885,2025-12,69.0
S-67886,2025-12,49.0
S-67887,2025-12,57.85
S-67889,2025-12,88.3
S-67890,2025-12,35.0
S-67891,2025-12,39.0
S-67893,2025-12,41.49
S-67894,2025-12,69.0
S-67897,2025-12,42.0
S-67898,2025-12,44.51
S-67899,2025-12,49.0
S-67900,2025-12,69.0
S-67901,2025-12,39.0
S-67904,2025-12,88.01
S-67906,2025-12,8.61
S-67908,2025-12,69.0
S-67911,2025-12,38.34
S-67912,2025-12,39.0
S-67914,2025-12,41.0
S-67915,2025-12,45.0
S-67916,2025-12,63.0
S-67921,2025-12,70.32
S-67922,2025-12,49.0
S-67923,2025-12,69.0
S-67924,2025-12,35.0
S-67925,2025-12,39.0
S-67928,2025-12,89.0
S-67929,2025-12,49.0
S-67931,2025-12,22.8
S-67932,2025-12,58.57
S-67933,2025-12,89.0
S-67934,2025-12,52.03
S-67936,2025-12,57.85
S-67939,2025-12,42.0
S-67941,2025-12,81.44
S-67942,2025-12,69.0
S-67944,2025-12,52.0
S-67945,2025-12,40.23
S-67949,2025-12,69.0
S-67950,2025-12,95.56
S-67952,2025-12,69.0
S-67953,2025-12,69.0
S-67954,2025-12,87.89
S-67959,2025-12,69.0
S-67962,2025-12,69.35
S-67963,2025-12,36.45
S-67964,2025-12,32.0
S-67965,2025-12,61.96
S-67967,2025-12,42.5
S-67969,2025-12,42.0
S-67970,2025-12,109.0
S-67971,2025-12,69.0
S-67972,2025-12,42.0
S-67975,2025-12,69.0
S-67976,2025-12,35.0
S-67977,2025-12,42.0
S-67978,2025-12,6.51
S-67982,2025-12,55.0
S-67983,2025-12,55.0
S-67984,2025-12,55.0
S-67985,2025-12,55.0
S-67986,2025-12,49.0
S-67987,2025-12,18.87
S-67988,2025-12,83.88
S-67990,2025-12,46.0
S-67991,2025-12,37.0
S-67992,2025-12,42.0
S-67993,2025-12,89.0
S-67994,2025-12,42.0
S-67995,2025-12,26.0
S-67997,2025-12,45.0
S-67999,2025-12,50.0
S-68001,2025-12,38.16
S-68002,2025-12,24.53
S-68003,2025-12,35.0
S-68004,2025-12,39.0
S-68005,2025-12,69.0
S-68006,2025-12,36.49
S-68007,2025-12,50.62
S-68009,2025-12,57.85
S-68011,2025-12,69.0
S-68012,2025-12,74.39
S-68016,2025-12,44.0
S-68019,2025-12,69.0
S-68021,2025-12,42.0
S-68022,2025-12,39.0
S-68023,2025-12,55.0
S-68024,2025-12,53.0
S-68025,2025-12,35.0
S-68026,2025-12,89.0
S-68027,2025-12,35.0
S-68030,2025-12,79.0
S-68031,2025-12,49.0
S-68035,2025-12,69.0
S-68036,2025-12,79.0
S-68040,2025-12,42.0
S-68041,2025-12,69.13
S-68045,2025-12,35.7
S-68046,2025-12,31.0
S-68047,2025-12,69.0
S-68049,2025-12,81.99
S-68050,2025-12,72.68
S-68051,2025-12,69.0
S-68052,2025-12,68.28
S-68053,2025-12,52.0
S-68054,2025-12,69.0
S-68055,2025-12,32.66
S-68057,2025-12,55.0
S-68058,2025-12,52.75
S-68060,2025-12,89.0
S-68061,2025-12,37.0
S-68064,2025-12,35.0
S-68065,2025-12,74.52
S-68067,2025-12,39.0
S-68069,2025-12,42.0
S-68070,2025-12,42.0
S-68071,2025-12,49.0
S-68074,2025-12,35.0
S-68076,2025-12,89.0
S-68078,2025-12,41.19
S-68079,2025-12,71.78
S-68080,2025-12,79.0
S-68081,2025-12,49.0
S-68082,2025-12,73.04
S-68083,2025-12,39.0
S-68084,2025-12,69.0
S-68085,2025-12,36.6
S-68086,2025-12,64.6
S-68087,2025-12,39.0
S-68088,2025-12,79.0
S-68091,2025-12,33.25
S-68094,2025-12,49.0
S-68095,2025-12,46.0
S-68097,2025-12,32.0
S-68101,2025-12,53.0
S-68102,2025-12,55.0
S-68103,2025-12,48.88
S-68104,2025-12,69.0
S-68105,2025-12,34.37
S-68106,2025-12,71.74
S-68108,2025-12,53.21
S-68109,2025-12,77.12
S-68110,2025-12,34.0
S-68111,2025-12,63.1
S-68114,2025-12,40.66
S-68116,2025-12,31.0
S-68117,2025-12,35.85
S-68118,2025-12,5.03
S-68119,2025-12,42.0
S-68120,2025-12,51.67
S-68122,2025-12,55.39
S-68124,2025-12,42.0
S-68125,2025-12,39.0
S-68126,2025-12,55.0
S-68129,2025-12,46.75
S-68131,2025-12,37.25
S-68132,2025-12,46.37
S-68134,2025-12,35.17
S-68135,2025-12,35.0
S-68136,2025-12,42.0
S-68137,2025-12,34.66
S-68138,2025-12,69.0
S-68139,2025-12,37.86
S-68140,2025-12,55.15
S-68144,2025-12,36.22
S-68146,2025-12,33.0
S-68148,2025-12,49.0
S-68153,2025-12,89.0
S-68154,2025-12,69.0
S-68155,2025-12,35.0
S-68156,2025-12,57.4
S-68157,2025-12,49.0
S-68158,2025-12,69.0
S-68159,2025-12,55.0
S-68163,2025-12,69.0
S-68164,2025-12,69.0
S-68168,2025-12,17.23
S-68169,2025-12,69.0
S-68171,2025-12,55.73
S-68172,2025-12,69.0
S-68174,2025-12,79.0
S-68176,2025-12,39.0
S-68181,2025-12,48.0
S-68182,2025-12,28.52
S-68183,2025-12,18.73
S-68186,2025-12,69.0
S-68187,2025-12,69.0
S-68188,2025-12,42.0
S-68189,2025-12,79.0
S-68191,2025-12,69.0
S-68192,2025-12,41.85
S-68193,2025-12,89.0
S-68194,2025-12,2.63
S-68196,2025-12,33.15
S-68198,2025-12,53.25
S-68200,2025-12,65.55
S-68201,2025-12,41.62
S-68202,2025-12,55.0
S-68203,2025-12,69.0
S-68204,2025-12,42.9
S-68205,2025-12,39.0
S-68206,2025-12,56.9
S-68209,2025-12,13.35
S-68210,2025-12,39.0
S-68212,2025-12,49.0
S-68213,2025-12,89.0
S-68215,2025-12,34.07
S-68216,2025-12,66.0
S-68219,2025-12,69.0
S-68220,2025-12,55.0
S-68221,2025-12,85.04
S-68222,2025-12,45.0
S-68223,2025-12,26.87
S-68224,2025-12,46.52
S-68226,2025-12,42.0
S-68228,2025-12,57.0
S-68229,2025-12,76.22
S-68231,2025-12,55.96
S-68233,2025-12,89.0
S-68234,2025-12,96.34
S-68236,2025-12,38.22
S-68238,2025-12,69.0
S-68240,2025-12,73.33
S-68242,2025-12,35.0
S-68243,2025-12,71.21
S-68247,2025-12,42.0
S-68250,2025-12,55.0
S-68251,2025-12,39.0
S-68252,2025-12,49.0
S-68255,2025-12,31.97
S-68257,2025-12,89.0
S-68260,2025-12,57.85
S-68261,2025-12,60.86
S-68263,2025-12,34.49
S-68265,2025-12,98.44
S-68266,2025-12,39.0
S-68269,2025-12,39.0
S-68270,2025-12,44.67
S-68271,2025-12,39.0
S-68272,2025-12,57.0
S-68275,2025-12,69.0
S-68277,2025-12,37.08
S-68278,2025-12,35.0
S-68281,2025-12,109.0
S-68282,2025-12,39.0
S-68283,2025-12,69.0
S-68284,2025-12,60.39
S-68286,2025-12,69.0
S-68287,2025-12,89.0
S-68288,2025-12,30.86
S-68289,2025-12,69.0
S-68291,2025-12,35.85
S-68293,2025-12,41.0
S-68294,2025-12,32.79
S-68295,2025-12,35.23
S-68299,2025-12,83.0
S-68300,2025-12,79.0
S-68301,2025-12,37.0
S-68303,2025-12,49.0
S-68304,2025-12,55.0
S-68305,2025-12,79.51
S-68308,2025-12,57.85
S-68309,2025-12,55.0
S-68311,2025-12,40.09
S-68312,2025-12,69.0
S-68313,2025-12,45.0
S-68314,2025-12,55.0
S-68319,2025-12,89.0
S-68320,2025-12,35.0
S-68321,2025-12,36.03
S-68322,2025-12,51.0
S-68323,2025-12,89.0
S-68326,2025-12,40.8
S-68327,2025-12,35.92
S-68328,2025-12,42.0
S-68331,2025-12,39.0
S-68332,2025-12,69.0
S-68334,2025-12,37.55
S-68335,2025-12,57.85
S-68336,2025-12,79.0
S-68337,2025-12,26.0
S-68339,2025-12,34.0
S-68341,2025-12,39.0
S-68342,2025-12,8.61
S-68344,2025-12,63.0
S-68346,2025-12,79.0
S-68348,2025-12,54.01
S-68349,2025-12,55.0
S-68352,2025-12,48.0
S-68354,2025-12,49.0
S-68355,2025-12,51.31
S-68356,2025-12,85.62
S-68357,2025-12,35.0
S-68358,2025-12,86.36
S-68359,2025-12,55.0
S-68360,2025-12,79.0
S-68362,2025-12,55.0
S-68363,2025-12,58.03
S-68365,2025-12,1.77
S-68366,2025-12,57.85
S-68367,2025-12,89.0
S-68368,2025-12,42.0
S-68369,2025-12,77.16
S-68371,2025-12,45.71
S-68372,2025-12,69.0
S-68374,2025-12,69.0
S-68375,2025-12,69.0
S-68379,2025-12,42.0
S-68380,2025-12,36.43
S-68381,2025-12,35.48
S-68382,2025-12,46.13
S-68384,2025-12,94.32
S-68385,2025-12,39.0
S-68386,2025-12,89.0
S-68387,2025-12,57.0
S-68389,2025-12,55.0
S-68390,2025-12,38.84
S-68391,2025-12,71.58
S-68392,2025-12,25.74
S-68393,2025-12,25.29
S-68394,2025-12,38.5
S-68395,2025-12,79.0
S-68397,2025-12,50.46
S-68398,2025-12,26.49
S-68402,2025-12,49.0
S-68403,2025-12,61.73
S-68404,2025-12,45.71
S-68405,2025-12,42.0
S-68406,2025-12,69.0
S-68408,2025-12,58.29
S-68409,2025-12,58.08
S-68410,2025-12,49.0
S-68411,2025-12,30.0
S-68414,2025-12,20.59
S-68416,2025-12,55.0
S-68417,2025-12,55.0
S-68418,2025-12,42.0
S-68419,2025-12,46.0
S-68421,2025-12,39.0
S-68422,2025-12,67.49
S-68423,2025-12,14.23
S-68424,2025-12,54.39
S-68426,2025-12,35.0
S-68427,2025-12,69.0
S-68429,2025-12,39.0
S-68430,2025-12,42.72
S-68431,2025-12,30.53
S-68433,2025-12,55.0
S-68434,2025-12,55.0
S-68435,2025-12,89.0
S-68436,2025-12,69.0
S-68437,2025-12,89.0
S-68438,2025-12,89.0
S-68440,2025-12,89.0
S-68441,2025-12,72.73
S-68445,2025-12,69.0
S-68448,2025-12,29.75
S-68449,2025-12,48.45
S-68450,2025-12,41.65
S-68452,2025-12,49.0
S-68453,2025-12,42.0
S-68455,2025-12,69.0
